abs_diff_conv_vs_step,case,seed,step,variant
8.47722325116873e-05,4,3,70,M6
8.845679302993403e-05,4,3,71,M6
9.46517057971441e-05,4,3,72,M6
9.848715194071822e-05,4,3,73,M6
0.00010122150388669482,4,3,74,M6
0.00010077179557033134,4,3,75,M6
0.00010349833066269909,4,3,76,M6
0.00010616441531707821,4,3,77,M6
0.00011069083807724311,4,3,78,M6
0.00011222175033021031,4,3,79,M6
0.00010695226709001027,4,3,80,M6
0.0001105221255355282,4,3,81,M6
0.00011135489079605598,4,3,82,M6
0.0001128794955465029,4,3,83,M6
0.0001155014219917927,4,3,84,M6
0.00011675741298233788,4,3,85,M6
0.00011785180770651493,4,3,86,M6
0.00011901575902295569,4,3,87,M6
0.00011249290328207984,4,3,88,M6
0.00011572091225175996,4,3,89,M6
0.00011921318840624195,4,3,90,M6
0.00012317628063263086,4,3,91,M6
0.00012598871111002552,4,3,92,M6
0.00012859207168247622,4,3,93,M6
0.00013352934060861799,4,3,94,M6
0.00014020626582311735,4,3,95,M6
0.0001417693236889228,4,3,96,M6
0.00014626004499573853,4,3,97,M6
0.00015147190160291757,4,3,98,M6
0.00015697477794596182,4,3,99,M6
9.553299347153654e-07,4,4,0,M6
9.196419521462218e-07,4,4,1,M6
1.567603586494215e-06,4,4,2,M6
2.2739646092784227e-06,4,4,3,M6
2.8242036385073277e-06,4,4,4,M6
1.2756143707992607e-06,4,4,5,M6
6.94968306014232e-07,4,4,6,M6
2.3929327386262855e-07,4,4,7,M6
3.942005119439429e-06,4,4,8,M6
4.003585374334762e-06,4,4,9,M6
3.859648025628104e-06,4,4,10,M6
5.1503428877275326e-06,4,4,11,M6
4.142216226243889e-06,4,4,12,M6
5.550313671554008e-06,4,4,13,M6
4.508622545085217e-06,4,4,14,M6
4.869817571862001e-06,4,4,15,M6
5.301305824101377e-06,4,4,16,M6
5.543898641047207e-06,4,4,17,M6
6.04654804448046e-06,4,4,18,M6
6.8996896136486185e-06,4,4,19,M6
8.132632077550994e-06,4,4,20,M6
8.454013907144287e-06,4,4,21,M6
9.685738223907947e-06,4,4,22,M6
1.0350730111241546e-05,4,4,23,M6
1.1240462055805978e-05,4,4,24,M6
1.0851998504701754e-05,4,4,25,M6
1.0806446013589266e-05,4,4,26,M6
1.1480973903132963e-05,4,4,27,M6
1.179899825487496e-05,4,4,28,M6
1.265468934175118e-05,4,4,29,M6
9.649594695071428e-06,4,4,30,M6
7.92391260784342e-06,4,4,31,M6
7.982134331729895e-06,4,4,32,M6
7.548507625632084e-06,4,4,33,M6
7.320676786992664e-06,4,4,34,M6
7.188167820526559e-06,4,4,35,M6
8.434766676224115e-06,4,4,36,M6
1.3007587509217267e-05,4,4,37,M6
1.091352158655301e-05,4,4,38,M6
1.1397760324882711e-05,4,4,39,M6
1.688058659032876e-05,4,4,40,M6
1.2339045716514008e-05,4,4,41,M6
9.130389592382215e-06,4,4,42,M6
8.796262696231238e-06,4,4,43,M6
9.897820869797513e-06,4,4,44,M6
9.57917658417351e-06,4,4,45,M6
1.1119861927699759e-05,4,4,46,M6
1.0774571381544362e-05,4,4,47,M6
1.3311061140219849e-05,4,4,48,M6
1.1981292552531997e-05,4,4,49,M6
1.2696141012291662e-05,4,4,50,M6
1.189855194594358e-05,4,4,51,M6
1.2738693738301166e-05,4,4,52,M6
1.2397139694919623e-05,4,4,53,M6
1.2729337718786482e-05,4,4,54,M6
1.3539147014851594e-05,4,4,55,M6
1.3404117935156279e-05,4,4,56,M6
1.5071480728212627e-05,4,4,57,M6
1.2475711970827419e-05,4,4,58,M6
1.4861912910890673e-05,4,4,59,M6
1.2615488530598462e-05,4,4,60,M6
1.5876793154290247e-05,4,4,61,M6
1.5923585287458408e-05,4,4,62,M6
1.718391685612275e-05,4,4,63,M6
1.5855423843857963e-05,4,4,64,M6
1.834821710366974e-05,4,4,65,M6
1.6331478700726265e-05,4,4,66,M6
1.8748681889002583e-05,4,4,67,M6
1.740716000986353e-05,4,4,68,M6
1.8276037613840224e-05,4,4,69,M6
1.8179329306700076e-05,4,4,70,M6
1.829597804769989e-05,4,4,71,M6
1.8432654775912827e-05,4,4,72,M6
1.810096495752367e-05,4,4,73,M6
1.8607357626307386e-05,4,4,74,M6
1.5583890049519766e-05,4,4,75,M6
1.6424862272740315e-05,4,4,76,M6
1.5694224810292035e-05,4,4,77,M6
1.843698138305483e-05,4,4,78,M6
1.683097770463493e-05,4,4,79,M6
1.7105161979946715e-05,4,4,80,M6
1.4415520221411349e-05,4,4,81,M6
1.6888327188158136e-05,4,4,82,M6
1.642890522979279e-05,4,4,83,M6
2.0560988314599626e-05,4,4,84,M6
1.857481904066205e-05,4,4,85,M6
2.0433818509912882e-05,4,4,86,M6
2.1062812035399503e-05,4,4,87,M6
2.139526293909455e-05,4,4,88,M6
2.2055542947985174e-05,4,4,89,M6
2.240099982286914e-05,4,4,90,M6
2.4132331462256573e-05,4,4,91,M6
2.4624577778631362e-05,4,4,92,M6
2.6073989289887578e-05,4,4,93,M6
2.7120855471629568e-05,4,4,94,M6
2.8470566823646237e-05,4,4,95,M6
2.8673676788049107e-05,4,4,96,M6
2.9932640940089073e-05,4,4,97,M6
3.0215264652522222e-05,4,4,98,M6
3.122082342432719e-05,4,4,99,M6
6.906440037646178e-07,5,0,0,M6
4.27820766826098e-06,5,0,1,M6
8.872542992283128e-06,5,0,2,M6
1.379092707053109e-05,5,0,3,M6
1.8788947536207967e-05,5,0,4,M6
2.3484259291786658e-05,5,0,5,M6
2.0207307552200238e-05,5,0,6,M6
1.6512024455531127e-05,5,0,7,M6
2.30011336915803e-05,5,0,8,M6
2.845015991292943e-05,5,0,9,M6
3.2090074416513126e-05,5,0,10,M6
3.493815523269994e-05,5,0,11,M6
4.2126276864506984e-05,5,0,12,M6
4.9375115373950784e-05,5,0,13,M6
5.891606903063451e-05,5,0,14,M6
6.441973545701085e-05,5,0,15,M6
6.909986132308532e-05,5,0,16,M6
7.541405451139127e-05,5,0,17,M6
9.823731612201847e-05,5,0,18,M6
0.00010615513646228258,5,0,19,M6
0.00011549317444248253,5,0,20,M6
0.00012378225859355219,5,0,21,M6
0.00013136199184571318,5,0,22,M6
0.00013804254973148744,5,0,23,M6
0.00014369779276179884,5,0,24,M6
0.0001441708622995641,5,0,25,M6
0.00014742099809739173,5,0,26,M6
0.00015011670226616758,5,0,27,M6
0.00015309070297409022,5,0,28,M6
0.00012094031195974964,5,0,29,M6
6.234964779672225e-05,5,0,30,M6
8.58307348314824e-05,5,0,31,M6
9.747395613890486e-05,5,0,32,M6
0.00011210808727624144,5,0,33,M6
0.00010016954693270463,5,0,34,M6
0.00010598359346136732,5,0,35,M6
0.00011800779958681673,5,0,36,M6
0.00015899171267363954,5,0,37,M6
0.00017323620164511055,5,0,38,M6
0.00018405741665272757,5,0,39,M6
0.00011926689812291613,5,0,40,M6
0.00010959461018522632,5,0,41,M6
7.227686284494439e-05,5,0,42,M6
6.721320263336494e-05,5,0,43,M6
6.289763537292714e-05,5,0,44,M6
6.0285506382484755e-05,5,0,45,M6
5.860119690481724e-05,5,0,46,M6
6.255060171778126e-05,5,0,47,M6
9.21169465062377e-05,5,0,48,M6
9.184981921706026e-05,5,0,49,M6
9.886753785259828e-05,5,0,50,M6
9.632141164761521e-05,5,0,51,M6
9.260281849865493e-05,5,0,52,M6
8.952257575600697e-05,5,0,53,M6
8.793279542285148e-05,5,0,54,M6
8.876927902345955e-05,5,0,55,M6
9.27195906079703e-05,5,0,56,M6
9.827251441141271e-05,5,0,57,M6
0.00012304198125523413,5,0,58,M6
0.0001458040240054359,5,0,59,M6
0.0001726176276237723,5,0,60,M6
0.000178155335476049,5,0,61,M6
0.00014377417650202062,5,0,62,M6
0.00023477395636639642,5,0,63,M6
0.0002462069456363736,5,0,64,M6
0.00021054465896419572,5,0,65,M6
0.00026852329504656325,5,0,66,M6
0.0002478478901295489,5,0,67,M6
0.00026384509556898195,5,0,68,M6
0.0002567849800669819,5,0,69,M6
0.00026681346679957585,5,0,70,M6
0.0002794202019451575,5,0,71,M6
0.0002954043745209134,5,0,72,M6
0.00030456248659405105,5,0,73,M6
0.00032458623888942384,5,0,74,M6
0.00032459597511191873,5,0,75,M6
0.00033559045668241083,5,0,76,M6
0.0003462685582320546,5,0,77,M6
0.00036708979695276867,5,0,78,M6
0.0003835904491928943,5,0,79,M6
0.0003573375538366008,5,0,80,M6
0.00036304407029419394,5,0,81,M6
0.0003730868057871817,5,0,82,M6
0.00037926787963016295,5,0,83,M6
0.0003859285185505712,5,0,84,M6
0.0003771004856716331,5,0,85,M6
0.00036211839395861034,5,0,86,M6
0.0003322589421337341,5,0,87,M6
0.0003443872043931151,5,0,88,M6
0.00033658552459314706,5,0,89,M6
0.0003460399007764181,5,0,90,M6
0.00034753019610178626,5,0,91,M6
0.00035389767929494553,5,0,92,M6
0.0003651394455026491,5,0,93,M6
0.0003796906402939726,5,0,94,M6
0.000373304521225748,5,0,95,M6
0.0003913022664630006,5,0,96,M6
0.00040445775975150866,5,0,97,M6
0.0004097069392550168,5,0,98,M6
0.00040659625750727457,5,0,99,M6
5.39855617653906e-07,5,1,0,M6
5.49662800164441e-07,5,1,1,M6
9.506045252072326e-07,5,1,2,M6
1.3697575982352106e-06,5,1,3,M6
1.7865864108124185e-06,5,1,4,M6
1.6295026162294057e-06,5,1,5,M6
2.01881507483348e-06,5,1,6,M6
2.109835967933904e-06,5,1,7,M6
6.350459842985323e-07,5,1,8,M6
9.63438376189174e-07,5,1,9,M6
1.4685820266535643e-06,5,1,10,M6
1.7508291565992984e-06,5,1,11,M6
2.7357198044489217e-06,5,1,12,M6
3.485945970549409e-06,5,1,13,M6
4.1263377633937726e-06,5,1,14,M6
4.464447220409173e-06,5,1,15,M6
4.6339972994968726e-06,5,1,16,M6
4.726965026069507e-06,5,1,17,M6
1.100265974440795e-05,5,1,18,M6
1.1489264163833113e-05,5,1,19,M6
1.2038899152244653e-05,5,1,20,M6
1.2956789919416067e-05,5,1,21,M6
1.4022663819557302e-05,5,1,22,M6
1.4814834811138766e-05,5,1,23,M6
1.550372091940755e-05,5,1,24,M6
1.6458498765747898e-05,5,1,25,M6
1.7438787186185856e-05,5,1,26,M6
1.836221244805314e-05,5,1,27,M6
1.8971350080998484e-05,5,1,28,M6
1.5164454924554427e-05,5,1,29,M6
1.1832034062742025e-05,5,1,30,M6
1.026965129857782e-05,5,1,31,M6
1.0886804293286367e-05,5,1,32,M6
1.1125485631202636e-05,5,1,33,M6
1.1334256227124584e-05,5,1,34,M6
1.0841513445214446e-05,5,1,35,M6
1.5176192535548694e-05,5,1,36,M6
1.4165018431544496e-05,5,1,37,M6
1.4173727336586062e-05,5,1,38,M6
1.3938438049421187e-05,5,1,39,M6
2.0875539111897545e-05,5,1,40,M6
1.352394321879613e-05,5,1,41,M6
1.1863736424366778e-05,5,1,42,M6
1.0602578992324752e-05,5,1,43,M6
9.012459774471182e-06,5,1,44,M6
1.1476971833346283e-05,5,1,45,M6
1.1376757786063507e-05,5,1,46,M6
8.911548185608353e-06,5,1,47,M6
1.1238298326846086e-05,5,1,48,M6
1.1889430723208139e-05,5,1,49,M6
1.2127075294438017e-05,5,1,50,M6
1.265669709643591e-05,5,1,51,M6
1.2897111740239886e-05,5,1,52,M6
1.302405633182846e-05,5,1,53,M6
1.3248873931337446e-05,5,1,54,M6
1.2950850986293005e-05,5,1,55,M6
1.2106405959333433e-05,5,1,56,M6
1.118176162528961e-05,5,1,57,M6
7.404979097735964e-06,5,1,58,M6
7.823868822504076e-06,5,1,59,M6
7.922323535608511e-06,5,1,60,M6
8.476282176067551e-06,5,1,61,M6
1.1330851073937387e-05,5,1,62,M6
8.10445363602641e-06,5,1,63,M6
7.637455730707954e-06,5,1,64,M6
7.855520802180216e-06,5,1,65,M6
6.216707737038973e-06,5,1,66,M6
5.081051451472085e-06,5,1,67,M6
4.850579727433413e-06,5,1,68,M6
5.005622583986735e-06,5,1,69,M6
4.970740084431213e-06,5,1,70,M6
4.919331503927538e-06,5,1,71,M6
4.881127874334368e-06,5,1,72,M6
4.579904499202314e-06,5,1,73,M6
4.453104380131023e-06,5,1,74,M6
5.776152670611268e-06,5,1,75,M6
5.756970973158637e-06,5,1,76,M6
5.424014085653184e-06,5,1,77,M6
5.096535913295952e-06,5,1,78,M6
5.3183234527409695e-06,5,1,79,M6
5.520897012445403e-06,5,1,80,M6
5.1653668009521425e-06,5,1,81,M6
5.8035476495632565e-06,5,1,82,M6
6.247588388852421e-06,5,1,83,M6
6.47436231071552e-06,5,1,84,M6
7.0907386380270054e-06,5,1,85,M6
7.41087364453108e-06,5,1,86,M6
7.73627252836917e-06,5,1,87,M6
7.305250650624373e-06,5,1,88,M6
7.587080010473812e-06,5,1,89,M6
7.839364912776148e-06,5,1,90,M6
8.112744226629331e-06,5,1,91,M6
7.949146163532816e-06,5,1,92,M6
7.998941723208475e-06,5,1,93,M6
8.168182258572187e-06,5,1,94,M6
8.607791490256034e-06,5,1,95,M6
8.386218262046441e-06,5,1,96,M6
8.323374282248608e-06,5,1,97,M6
8.00322639005202e-06,5,1,98,M6
7.761105802472912e-06,5,1,99,M6
1.2933607235199318e-07,5,2,0,M6
1.073327989820072e-07,5,2,1,M6
3.6098866323941436e-07,5,2,2,M6
6.92223844023232e-07,5,2,3,M6
8.742708904052598e-07,5,2,4,M6
2.853715057038464e-07,5,2,5,M6
1.6333317993943997e-07,5,2,6,M6
3.0711500387248236e-07,5,2,7,M6
7.013228042751507e-07,5,2,8,M6
8.387129190046139e-07,5,2,9,M6
7.932001198085459e-07,5,2,10,M6
6.027599810387585e-07,5,2,11,M6
6.652577237975521e-07,5,2,12,M6
6.401549463852518e-07,5,2,13,M6
6.903774532052154e-07,5,2,14,M6
5.975509684841285e-07,5,2,15,M6
5.44141329550385e-07,5,2,16,M6
4.912228133147067e-07,5,2,17,M6
8.95260956118582e-07,5,2,18,M6
1.7077435006535024e-06,5,2,19,M6
1.683097620663876e-06,5,2,20,M6
1.9560137519414322e-06,5,2,21,M6
2.2887973879087697e-06,5,2,22,M6
2.077620188029039e-06,5,2,23,M6
2.2817485613169097e-06,5,2,24,M6
2.218484719318514e-06,5,2,25,M6
2.3197046069567406e-06,5,2,26,M6
3.189046095031234e-06,5,2,27,M6
3.5808884434884725e-06,5,2,28,M6
3.3117115031400246e-06,5,2,29,M6
3.47853259471953e-06,5,2,30,M6
2.9323986993623485e-06,5,2,31,M6
2.154090666950381e-06,5,2,32,M6
9.795077804408692e-07,5,2,33,M6
9.395285238689155e-07,5,2,34,M6
2.259179004426848e-06,5,2,35,M6
1.647993785325319e-06,5,2,36,M6
1.4709195390594232e-06,5,2,37,M6
1.6681735179879809e-06,5,2,38,M6
2.6125169084179056e-06,5,2,39,M6
8.4975628089623e-07,5,2,40,M6
1.955683954335541e-06,5,2,41,M6
1.4122583480435935e-06,5,2,42,M6
1.1288009686971634e-06,5,2,43,M6
1.1098475649617967e-06,5,2,44,M6
1.623308323761563e-06,5,2,45,M6
2.6832082977712446e-06,5,2,46,M6
3.6299000814032922e-06,5,2,47,M6
3.6733761934470976e-06,5,2,48,M6
3.63382900925302e-06,5,2,49,M6
3.723604281358206e-06,5,2,50,M6
3.670699844970926e-06,5,2,51,M6
3.855451073508931e-06,5,2,52,M6
4.579426690742849e-06,5,2,53,M6
5.356448777416034e-06,5,2,54,M6
4.792017504140489e-06,5,2,55,M6
4.9255783820534305e-06,5,2,56,M6
5.2310291538404385e-06,5,2,57,M6
4.192099658961723e-06,5,2,58,M6
3.465330450147519e-06,5,2,59,M6
3.2402912450990584e-06,5,2,60,M6
3.266734244444791e-06,5,2,61,M6
3.5418946877641133e-06,5,2,62,M6
3.9896883552437146e-06,5,2,63,M6
3.801011901449769e-06,5,2,64,M6
3.1804772482324495e-06,5,2,65,M6
2.7941378619722457e-06,5,2,66,M6
1.986888006566545e-06,5,2,67,M6
2.2123627485548525e-06,5,2,68,M6
2.4555287074790044e-06,5,2,69,M6
3.1193674336904564e-06,5,2,70,M6
3.5397372952772344e-06,5,2,71,M6
4.09143217439123e-06,5,2,72,M6
3.3208064573742035e-06,5,2,73,M6
3.903216281742061e-06,5,2,74,M6
4.967197689609293e-06,5,2,75,M6
4.239994724208884e-06,5,2,76,M6
4.044790997248526e-06,5,2,77,M6
2.404172707137775e-06,5,2,78,M6
2.4989964044763724e-06,5,2,79,M6
5.765277384384149e-06,5,2,80,M6
6.341138725218798e-06,5,2,81,M6
6.6732613781539385e-06,5,2,82,M6
6.75015864359807e-06,5,2,83,M6
6.8398134853708825e-06,5,2,84,M6
6.225688821359654e-06,5,2,85,M6
5.896845125974437e-06,5,2,86,M6
6.032296893110356e-06,5,2,87,M6
5.701537526547895e-06,5,2,88,M6
4.8659333824474515e-06,5,2,89,M6
4.661566178398857e-06,5,2,90,M6
4.615553086395607e-06,5,2,91,M6
5.084408499556048e-06,5,2,92,M6
5.699462063191163e-06,5,2,93,M6
6.041650369326135e-06,5,2,94,M6
5.8814898196146714e-06,5,2,95,M6
6.241691057340404e-06,5,2,96,M6
6.3461736576897465e-06,5,2,97,M6
6.358930237482241e-06,5,2,98,M6
6.070903374677528e-06,5,2,99,M6
5.468052875629015e-07,5,3,0,M6
8.203902315262468e-07,5,3,1,M6
1.3113725419455768e-06,5,3,2,M6
1.8698448039158877e-06,5,3,3,M6
2.3436171400076367e-06,5,3,4,M6
1.5733127408101844e-06,5,3,5,M6
1.7217954040305017e-06,5,3,6,M6
1.8728405473122933e-06,5,3,7,M6
2.256376752926559e-06,5,3,8,M6
2.752611803075178e-06,5,3,9,M6
3.2089465311080367e-06,5,3,10,M6
2.89001916423115e-06,5,3,11,M6
3.642253619345892e-06,5,3,12,M6
4.4403186118952e-06,5,3,13,M6
4.815951347214575e-06,5,3,14,M6
5.315678684530978e-06,5,3,15,M6
5.759787547465756e-06,5,3,16,M6
6.061071941232399e-06,5,3,17,M6
7.223819475342397e-06,5,3,18,M6
7.677366029044952e-06,5,3,19,M6
8.288735928674296e-06,5,3,20,M6
9.10340704864121e-06,5,3,21,M6
1.0011838948158214e-05,5,3,22,M6
1.1004978597017878e-05,5,3,23,M6
1.1875979326808617e-05,5,3,24,M6
1.2887641145598039e-05,5,3,25,M6
1.341100298124509e-05,5,3,26,M6
1.4039439940771725e-05,5,3,27,M6
1.4372817147001449e-05,5,3,28,M6
1.3015012738981646e-05,5,3,29,M6
5.143637638038712e-06,5,3,30,M6
7.780109844257588e-06,5,3,31,M6
6.726912394339202e-06,5,3,32,M6
9.73045277111173e-06,5,3,33,M6
1.0742063947077884e-05,5,3,34,M6
1.1383370559531203e-05,5,3,35,M6
1.2644856728694087e-05,5,3,36,M6
1.4506423449245354e-05,5,3,37,M6
1.4801571286471304e-05,5,3,38,M6
1.5041388322312166e-05,5,3,39,M6
1.5775938810747014e-05,5,3,40,M6
1.1818503582228246e-05,5,3,41,M6
1.0677452238483376e-05,5,3,42,M6
1.0587582014220942e-05,5,3,43,M6
1.196313962559259e-05,5,3,44,M6
1.3058754118500104e-05,5,3,45,M6
1.426331504772449e-05,5,3,46,M6
1.5293682316896984e-05,5,3,47,M6
1.6539789478131617e-05,5,3,48,M6
1.6821718223480886e-05,5,3,49,M6
1.753618377520194e-05,5,3,50,M6
1.7475073798012275e-05,5,3,51,M6
1.6676318359110098e-05,5,3,52,M6
1.627461571818145e-05,5,3,53,M6
1.6106800371229468e-05,5,3,54,M6
1.722943210635819e-05,5,3,55,M6
1.8093286884290904e-05,5,3,56,M6
1.9544145517524925e-05,5,3,57,M6
2.4661102732359552e-05,5,3,58,M6
2.5763236376707965e-05,5,3,59,M6
2.5990094821182197e-05,5,3,60,M6
2.5625017716635057e-05,5,3,61,M6
2.4537974331106938e-05,5,3,62,M6
2.4261516127666027e-05,5,3,63,M6
2.39708979359321e-05,5,3,64,M6
2.3883806576918687e-05,5,3,65,M6
2.450271571774465e-05,5,3,66,M6
2.1468782627209748e-05,5,3,67,M6
2.372571851516625e-05,5,3,68,M6
2.491440293717062e-05,5,3,69,M6
2.5690914261744524e-05,5,3,70,M6
2.596304348667644e-05,5,3,71,M6
2.4716213457232072e-05,5,3,72,M6
2.176793007180322e-05,5,3,73,M6
1.9498548928353898e-05,5,3,74,M6
1.9396864013643267e-05,5,3,75,M6
1.93878655316837e-05,5,3,76,M6
2.0307335976355034e-05,5,3,77,M6
2.0999541318289516e-05,5,3,78,M6
2.1920763115801378e-05,5,3,79,M6
2.2896844445341458e-05,5,3,80,M6
2.3436875268956214e-05,5,3,81,M6
2.342397148780151e-05,5,3,82,M6
2.2426597016789174e-05,5,3,83,M6
2.135348296761208e-05,5,3,84,M6
1.9777103371865223e-05,5,3,85,M6
1.9408616111604715e-05,5,3,86,M6
1.983810216543702e-05,5,3,87,M6
2.1227943680202088e-05,5,3,88,M6
2.1618240722887094e-05,5,3,89,M6
2.2250396273904016e-05,5,3,90,M6
2.265689482783273e-05,5,3,91,M6
2.2810280253082738e-05,5,3,92,M6
2.189026264431959e-05,5,3,93,M6
2.0781901366007105e-05,5,3,94,M6
1.9822169868177753e-05,5,3,95,M6
1.9620773628048482e-05,5,3,96,M6
1.9607286688483327e-05,5,3,97,M6
1.9547552323473383e-05,5,3,98,M6
1.9079287305601156e-05,5,3,99,M6
1.1112589169970377e-06,5,4,0,M6
1.3320800583693782e-06,5,4,1,M6
1.6920436147760398e-06,5,4,2,M6
1.9752235322911815e-06,5,4,3,M6
2.2206809261460236e-06,5,4,4,M6
4.148528331984758e-06,5,4,5,M6
4.636893742568371e-06,5,4,6,M6
4.050372293770699e-06,5,4,7,M6
1.2602015083684748e-06,5,4,8,M6
1.6667963855798718e-06,5,4,9,M6
1.7989538696472351e-06,5,4,10,M6
2.5876150413495225e-06,5,4,11,M6
3.640269461979706e-06,5,4,12,M6
4.7691081943579405e-06,5,4,13,M6
5.7360946824625e-06,5,4,14,M6
5.904074099838397e-06,5,4,15,M6
5.908329952175606e-06,5,4,16,M6
6.170829094376273e-06,5,4,17,M6
1.5290331466744078e-05,5,4,18,M6
1.7959190673044745e-05,5,4,19,M6
1.905532568513557e-05,5,4,20,M6
1.9413440977444907e-05,5,4,21,M6
2.199818476511517e-05,5,4,22,M6
2.4436456092180592e-05,5,4,23,M6
2.6619914938130762e-05,5,4,24,M6
3.467388277789141e-05,5,4,25,M6
3.7044551703058204e-05,5,4,26,M6
3.75520268078855e-05,5,4,27,M6
3.739220703469215e-05,5,4,28,M6
3.9429738686425075e-05,5,4,29,M6
2.21379293907642e-06,5,4,30,M6
4.529286706619895e-06,5,4,31,M6
2.837105661179784e-06,5,4,32,M6
3.3413153175398946e-06,5,4,33,M6
2.7792450229546795e-06,5,4,34,M6
2.767113180923708e-06,5,4,35,M6
3.666400801405345e-06,5,4,36,M6
3.4621099158638202e-06,5,4,37,M6
1.8870388494018897e-06,5,4,38,M6
2.3971447622450626e-06,5,4,39,M6
6.028016483305976e-06,5,4,40,M6
3.471782329178552e-06,5,4,41,M6
2.649489822204032e-06,5,4,42,M6
2.3279461637271126e-06,5,4,43,M6
2.4586666538262136e-06,5,4,44,M6
1.8856285453061616e-06,5,4,45,M6
2.073735608551508e-06,5,4,46,M6
2.2630083085506403e-06,5,4,47,M6
2.0461412222338993e-06,5,4,48,M6
1.8827597620951764e-06,5,4,49,M6
2.3975684871890834e-06,5,4,50,M6
2.260127200282014e-06,5,4,51,M6
2.274724373196868e-06,5,4,52,M6
2.2521808414888156e-06,5,4,53,M6
2.2231219866108987e-06,5,4,54,M6
2.1769081327560613e-06,5,4,55,M6
2.2657994624419864e-06,5,4,56,M6
2.271499546846467e-06,5,4,57,M6
1.29624551314933e-06,5,4,58,M6
1.2079006195264697e-06,5,4,59,M6
1.6050809521495069e-06,5,4,60,M6
2.887091346437387e-06,5,4,61,M6
4.683974045960326e-06,5,4,62,M6
5.154758541237037e-06,5,4,63,M6
4.279127380435455e-06,5,4,64,M6
3.192282997055429e-06,5,4,65,M6
1.4485348398540765e-06,5,4,66,M6
1.3647879748557301e-06,5,4,67,M6
1.5465284657345535e-06,5,4,68,M6
1.8327269017959225e-06,5,4,69,M6
1.958647905198063e-06,5,4,70,M6
2.0804320337575177e-06,5,4,71,M6
2.1444734046305314e-06,5,4,72,M6
2.100398044380114e-06,5,4,73,M6
1.9377420819033375e-06,5,4,74,M6
1.8612204923940112e-06,5,4,75,M6
2.55721754838234e-06,5,4,76,M6
2.6817719810168228e-05,5,4,77,M6
3.1733659977106754e-05,5,4,78,M6
3.875291584964913e-05,5,4,79,M6
4.392474550130032e-05,5,4,80,M6
4.306430180278653e-05,5,4,81,M6
4.333546095836027e-05,5,4,82,M6
4.3528472855491884e-05,5,4,83,M6
4.401086849536995e-05,5,4,84,M6
4.3194433066773286e-05,5,4,85,M6
4.314028976892814e-05,5,4,86,M6
4.35944849712655e-05,5,4,87,M6
5.244812314675329e-05,5,4,88,M6
5.320985859391669e-05,5,4,89,M6
5.4214893624227045e-05,5,4,90,M6
5.4940269211378734e-05,5,4,91,M6
5.5792527774656264e-05,5,4,92,M6
5.666835474826826e-05,5,4,93,M6
5.675492614010125e-05,5,4,94,M6
5.691670398277893e-05,5,4,95,M6
5.698812955934329e-05,5,4,96,M6
5.68627758319451e-05,5,4,97,M6
5.6792031729813175e-05,5,4,98,M6
5.653675311734219e-05,5,4,99,M6
4.628562227937394e-07,7,0,0,M6
3.956215752498604e-07,7,0,1,M6
4.846890582221874e-07,7,0,2,M6
6.661451796563522e-07,7,0,3,M6
7.810548593445432e-07,7,0,4,M6
1.3415073553124657e-06,7,0,5,M6
1.613306455539032e-06,7,0,6,M6
1.931866677296057e-06,7,0,7,M6
1.5347821606948031e-06,7,0,8,M6
1.5578920442571587e-06,7,0,9,M6
1.7886623946417046e-06,7,0,10,M6
2.4998752302662908e-06,7,0,11,M6
2.7700558216103843e-06,7,0,12,M6
3.086052742906631e-06,7,0,13,M6
3.1883046658354175e-06,7,0,14,M6
3.5812458378803314e-06,7,0,15,M6
3.880472600803486e-06,7,0,16,M6
4.255369075556459e-06,7,0,17,M6
4.936416339029748e-06,7,0,18,M6
5.466740688353511e-06,7,0,19,M6
5.973227171107709e-06,7,0,20,M6
6.375111377021625e-06,7,0,21,M6
6.909055525916585e-06,7,0,22,M6
7.3082133447144315e-06,7,0,23,M6
7.924859847019405e-06,7,0,24,M6
8.524077948823816e-06,7,0,25,M6
9.229312374348098e-06,7,0,26,M6
9.743771440362536e-06,7,0,27,M6
1.0159213468696748e-05,7,0,28,M6
9.108183607331455e-06,7,0,29,M6
9.275819616405556e-06,7,0,30,M6
7.2032914117947655e-06,7,0,31,M6
8.910401219086594e-06,7,0,32,M6
6.387054634071632e-06,7,0,33,M6
6.271114507683251e-06,7,0,34,M6
5.981313937031274e-06,7,0,35,M6
8.204390553157026e-06,7,0,36,M6
8.382851109711709e-06,7,0,37,M6
8.781305461447175e-06,7,0,38,M6
9.259569853536931e-06,7,0,39,M6
1.0144268854261895e-05,7,0,40,M6
9.266355248005453e-06,7,0,41,M6
1.0324667100380935e-05,7,0,42,M6
1.0619397104338901e-05,7,0,43,M6
1.1149333992932497e-05,7,0,44,M6
1.1043319455339429e-05,7,0,45,M6
1.1440759307923543e-05,7,0,46,M6
1.1665621411083293e-05,7,0,47,M6
1.2394516414104828e-05,7,0,48,M6
1.2316351645225154e-05,7,0,49,M6
1.259912964357568e-05,7,0,50,M6
1.2905241443927906e-05,7,0,51,M6
1.3329395681882517e-05,7,0,52,M6
1.3620951806458947e-05,7,0,53,M6
1.3781758999353855e-05,7,0,54,M6
1.3791618229230806e-05,7,0,55,M6
1.3749325968870352e-05,7,0,56,M6
1.371959888407659e-05,7,0,57,M6
1.5654130834708013e-05,7,0,58,M6
